owner_id,report_potential_stockout_check,instance_id
ae90532c080d4f7b9933e792eaf0c43b,yes,f4a6e8db-f171-486b-9881-707d4210c190
ae90532c080d4f7b9933e792eaf0c43b,no,7891217e-2c38-44bb-9dd8-a759778c9bfb
ae90532c080d4f7b9933e792eaf0c43b,yes,0b4f3607-5305-4d64-8ec7-9f9218aa9929
ae90532c080d4f7b9933e792eaf0c43b,yes,550af203-fbb7-4dae-a002-6eacf37b3386
ae90532c080d4f7b9933e792eaf0c43b,no,c80475eb-8e3a-4237-9e2b-5e2013deb391
ae90532c080d4f7b9933e792eaf0c43b,yes,fdb891df-7b92-42d3-9b22-7b4186d4f2cd
ae90532c080d4f7b9933e792eaf0c43b,no,1f2504c7-4d44-4b9a-9bd4-0c8f920348c0
ae90532c080d4f7b9933e792eaf0c43b,yes,9b1983ee-8d21-423f-9e38-fdfa4a8f5660
ae90532c080d4f7b9933e792eaf0c43b,yes,149f37ef-45ed-4899-b9bd-cc0077cd2c9a
ae90532c080d4f7b9933e792eaf0c43b,yes,7464a064-3278-4f4d-b6c0-37f5d74a0e49
ae90532c080d4f7b9933e792eaf0c43b,yes,10696132-6d01-4568-8fcc-9081b77df630
ae90532c080d4f7b9933e792eaf0c43b,no,8dcc3bb5-a9af-44e6-a410-7e8bd08cb511
ae90532c080d4f7b9933e792eaf0c43b,yes,217df67d-a60f-418d-ad42-4ca821bb5269
ae90532c080d4f7b9933e792eaf0c43b,yes,c2fbf9ca-5e02-422b-8e09-e35feb9558dc
ae90532c080d4f7b9933e792eaf0c43b,yes,f8e3fd0e-e417-456e-916d-d66265f9c3c4
ae90532c080d4f7b9933e792eaf0c43b,no,c589dd5c-677d-476c-b77e-7582ac8843f3
ae90532c080d4f7b9933e792eaf0c43b,yes,f560a8ce-7684-4eba-8b51-fc7eb29b6f2f
4f07627c5e4b469198636cf337cd84db,yes,061f7946-da53-42c7-89f3-87a6cd166f9f
4f07627c5e4b469198636cf337cd84db,no,ff91e0e9-4f99-4198-9264-9af2939f9113
4f07627c5e4b469198636cf337cd84db,yes,9b10430f-db91-430b-b492-a4375fe7fdfc
4f07627c5e4b469198636cf337cd84db,yes,6a57b26e-88cd-41a7-a457-da8329b6c9ac
4f07627c5e4b469198636cf337cd84db,no,01737ead-e225-42fd-b463-00e1bd9d2529
4f07627c5e4b469198636cf337cd84db,no,668bdda2-d320-4775-9c8c-1e1226c261c8
4f07627c5e4b469198636cf337cd84db,yes,c1ae64e2-2cab-499a-9ab1-fe91c9578179
4f07627c5e4b469198636cf337cd84db,no,ac187ec9-aca8-4a05-9685-0f4ebcfae547
4f07627c5e4b469198636cf337cd84db,no,27989ec1-ccd9-4aa4-84fa-83915081a5cb
4f07627c5e4b469198636cf337cd84db,no,e6c46a05-5f8b-4758-b8df-6f0abbca14d2
4f07627c5e4b469198636cf337cd84db,yes,385d3026-5958-46d5-889c-2a5e0b449433
4f07627c5e4b469198636cf337cd84db,no,94378cbe-29b2-4091-9e44-19d20fd1f2a2
4f07627c5e4b469198636cf337cd84db,no,de3bb84f-646d-4efd-b4f2-c1b7868d15e6
4f07627c5e4b469198636cf337cd84db,no,ac02f3e4-988e-48dc-a43f-159773b4fcba
4f07627c5e4b469198636cf337cd84db,yes,4428ecec-ac87-45df-9bd2-ced677c6e986
4f07627c5e4b469198636cf337cd84db,no,a0809827-e58b-45c7-9c58-5dd629b1c9f8
4f07627c5e4b469198636cf337cd84db,yes,2ef4eae9-0cca-42e3-bba9-790a817e7152
4f07627c5e4b469198636cf337cd84db,no,41922c25-de73-4d31-aa46-10298de5a5ef
4f07627c5e4b469198636cf337cd84db,yes,cff1bed4-5917-47b4-9634-2875c41b5240
4f07627c5e4b469198636cf337cd84db,yes,cadf18d2-4df8-42c5-b93e-4845fa67d6dc
4f07627c5e4b469198636cf337cd84db,no,d3ee50db-bfff-418d-b028-9e446a99033c
4f07627c5e4b469198636cf337cd84db,no,cf8854c3-c4a1-42bb-9a06-a1d1f8beef48
4f07627c5e4b469198636cf337cd84db,yes,dc7003a5-5874-4193-915e-0ca2c802a12f
4f07627c5e4b469198636cf337cd84db,no,45a9cdb0-0179-42bc-b62d-9afcb29bc7bc
4f07627c5e4b469198636cf337cd84db,yes,a052c4e7-0eb4-4b3c-bf2c-76fbf78c60fc
4f07627c5e4b469198636cf337cd84db,no,8596dc9e-1af8-4bc8-9452-081361fa13e4
4f07627c5e4b469198636cf337cd84db,yes,026bb3d6-3603-4f28-b4b2-e5e4977efbdd
4f07627c5e4b469198636cf337cd84db,no,e44ebb2f-2d73-4b0c-9b6e-1522623173cb
4f07627c5e4b469198636cf337cd84db,no,0997d7ae-7eb0-4a8f-a113-fe73b8abdb46
4f07627c5e4b469198636cf337cd84db,no,eeedeafc-6ec6-4806-8510-d861a5338fcd
4f07627c5e4b469198636cf337cd84db,no,223a3f01-77be-49c2-9938-653bf9b4509e
4f07627c5e4b469198636cf337cd84db,yes,bd77ec08-65ff-4e48-a288-d3bc305351fb
4f07627c5e4b469198636cf337cd84db,no,2aabd27d-5e33-469f-9d22-a7392e01ae6f
4f07627c5e4b469198636cf337cd84db,yes,c4c85a10-ec20-4664-b372-b54a79ee792a
4f07627c5e4b469198636cf337cd84db,yes,1dbe27e3-753c-4795-83c0-200949dd58fd
4f07627c5e4b469198636cf337cd84db,yes,8e6efcab-fac9-47b2-b68a-4b443f7528da
4f07627c5e4b469198636cf337cd84db,no,6e42b0c4-5cd9-4365-9436-81fba953af8a
4f07627c5e4b469198636cf337cd84db,yes,07341240-9a61-459d-b72d-96d5e6d4e40b
4f07627c5e4b469198636cf337cd84db,no,7a9d1663-2722-401f-88c2-883814d0ee5d
4f07627c5e4b469198636cf337cd84db,yes,700e7018-07a5-4ee8-9a4d-8fe059d26d1e
4f07627c5e4b469198636cf337cd84db,yes,8c0fd8e1-e223-4f30-b3b6-93164ccf9cf1
4f07627c5e4b469198636cf337cd84db,yes,97f24104-b990-4733-8fc6-a6d8e8eb2429
4f07627c5e4b469198636cf337cd84db,yes,5a1fcc11-8cc2-4525-98e3-a2c4f177cdbe
4f07627c5e4b469198636cf337cd84db,yes,ca461998-14e8-45a7-9562-14f6a46d8fdc
4f07627c5e4b469198636cf337cd84db,yes,396037dc-363d-4bf7-87e1-30d73f653122
4f07627c5e4b469198636cf337cd84db,yes,fae80274-712a-42f7-ad24-643efdeb4942
4f07627c5e4b469198636cf337cd84db,yes,16f189b7-dea6-4249-baca-56903d9f391b
4f07627c5e4b469198636cf337cd84db,no,b7894bc9-549a-48aa-8263-828d27a8777b
4f07627c5e4b469198636cf337cd84db,yes,f770d526-0eb1-4e2c-818c-8cc190a0eced
1baaebfb7f6e4f38b5b0da756ed81fcd,no,d9883b2a-3e2e-49a2-ab3d-3d1be5db1829
1baaebfb7f6e4f38b5b0da756ed81fcd,yes,2a4a4d92-2e45-4d12-9809-dac543120568
1baaebfb7f6e4f38b5b0da756ed81fcd,yes,0be9832f-3975-4e7d-9f97-96064534d19c
1baaebfb7f6e4f38b5b0da756ed81fcd,no,de3a6a1f-9132-4f79-8e84-d11cb46f7d6c
1baaebfb7f6e4f38b5b0da756ed81fcd,no,814e6775-15d7-48af-b70e-f3b5169ad62b
1baaebfb7f6e4f38b5b0da756ed81fcd,yes,25716bc6-081c-4f4b-ad31-a4f9ead35465
1baaebfb7f6e4f38b5b0da756ed81fcd,no,db6c08e2-9a2e-4f39-8f84-009858bac249
1baaebfb7f6e4f38b5b0da756ed81fcd,yes,17793829-5078-4588-9510-61894c7378dc
1baaebfb7f6e4f38b5b0da756ed81fcd,yes,885cf995-3a45-4dbe-8a7f-78bf8aaa470b
1baaebfb7f6e4f38b5b0da756ed81fcd,yes,0b106605-5287-40a3-bc32-b501b5c9802c
1baaebfb7f6e4f38b5b0da756ed81fcd,no,bc255d8e-ef13-496d-9258-1f85df651ef1
1baaebfb7f6e4f38b5b0da756ed81fcd,yes,91cf65bc-cfed-4c1a-9edc-7376a41ea883
1baaebfb7f6e4f38b5b0da756ed81fcd,yes,128801ee-f336-44fe-91c9-55180caa3495
1e9ec3ba86084e019227bc5ee072ba2c,no,61ae057e-4bea-4947-920c-76348a98dbc3
1e9ec3ba86084e019227bc5ee072ba2c,yes,a9ca5ae2-146c-4b0c-a190-33709b77717a
1e9ec3ba86084e019227bc5ee072ba2c,no,0a8fe31e-3f00-4725-877d-ddb8e609ea2f
1e9ec3ba86084e019227bc5ee072ba2c,no,321ee718-f479-40af-9b88-4b37882cff15
1e9ec3ba86084e019227bc5ee072ba2c,yes,7b60a8a9-21b6-48b0-a71a-b251d305b47e
1e9ec3ba86084e019227bc5ee072ba2c,yes,e07d8c6e-c878-46cb-a76d-148ec8a3bc6d
1e9ec3ba86084e019227bc5ee072ba2c,yes,7531ea98-8eb6-438a-8ca7-b1983013684a
1e9ec3ba86084e019227bc5ee072ba2c,yes,a1077591-232e-4383-82fb-64a696fd53ca
1e9ec3ba86084e019227bc5ee072ba2c,yes,d5c0d98c-9995-4ed5-aac0-318a795af16e
1e9ec3ba86084e019227bc5ee072ba2c,yes,bc45d1f9-5740-4b6f-8201-3c2dc7e7d491
1e9ec3ba86084e019227bc5ee072ba2c,yes,8ffd99af-5eab-455f-ab02-35e55c309e9b
1e9ec3ba86084e019227bc5ee072ba2c,no,5df76a02-bf71-4315-8316-bbc31c96a263
1e9ec3ba86084e019227bc5ee072ba2c,no,03f9a0bf-40f4-4eed-8bbe-b3523a674832
1e9ec3ba86084e019227bc5ee072ba2c,yes,a2a88a3f-332e-4972-8c8a-e2639f2cb9cc
1e9ec3ba86084e019227bc5ee072ba2c,no,fee6528e-574e-4970-a35d-a8273d593467
1e9ec3ba86084e019227bc5ee072ba2c,yes,750068e1-2b52-4754-acd2-fb482defe6c9
1e9ec3ba86084e019227bc5ee072ba2c,no,d82c25a7-fe8f-41fd-adfb-ba05d26c0906
1e9ec3ba86084e019227bc5ee072ba2c,yes,a10fd93f-5db9-4968-abd6-f7f68519c2c9
1e9ec3ba86084e019227bc5ee072ba2c,yes,a507a8a0-36e1-44d6-bd0a-4ec2a5d08ea9
1e9ec3ba86084e019227bc5ee072ba2c,yes,8f02269d-8eec-41e6-b0c4-206fbe2bab12
1e9ec3ba86084e019227bc5ee072ba2c,yes,bb97fe2b-a295-4987-a7b6-479ec0ff4948
1e9ec3ba86084e019227bc5ee072ba2c,yes,30b5d44d-2262-4560-bfc2-dc1164b568ff
1e9ec3ba86084e019227bc5ee072ba2c,yes,05a93023-2eda-47a6-91e4-f6fb2a3ba582
1e9ec3ba86084e019227bc5ee072ba2c,yes,9f263936-84d2-4ae5-8249-0ef0cc49a345
1e9ec3ba86084e019227bc5ee072ba2c,no,50668bdc-4ccc-4817-a771-8a813eca1995
1e9ec3ba86084e019227bc5ee072ba2c,yes,c190dc57-e1d8-4ef9-8bbd-468ea8debdb0
1e9ec3ba86084e019227bc5ee072ba2c,yes,a465ee62-3664-40bf-a887-7fce387713bd
1e9ec3ba86084e019227bc5ee072ba2c,yes,fa53fbde-db57-425a-862d-562df14b5fc7
1e9ec3ba86084e019227bc5ee072ba2c,no,0645c3b5-a1a2-4107-b18d-80639c34aace
1e9ec3ba86084e019227bc5ee072ba2c,no,0ce598d4-6458-49ad-ada0-06caf4f2f056
1e9ec3ba86084e019227bc5ee072ba2c,no,8056d118-00a5-45a0-be54-f8bdf5d59564
1e9ec3ba86084e019227bc5ee072ba2c,no,b99b407f-62ff-402b-bc61-512264abc010
1e9ec3ba86084e019227bc5ee072ba2c,yes,078153b9-200f-4043-b0b2-be9032b17a0b
1e9ec3ba86084e019227bc5ee072ba2c,yes,4cfcdd51-d67d-4671-a702-afe6f15bcfb4
1e9ec3ba86084e019227bc5ee072ba2c,yes,0e1b6b3a-11a5-4008-927e-3ab6173891c6
1e9ec3ba86084e019227bc5ee072ba2c,no,d569b7f4-457b-4f21-af2a-8392922fb37c
1e9ec3ba86084e019227bc5ee072ba2c,no,126f4716-ad8b-4a02-8b2a-d4768a553d98
1e9ec3ba86084e019227bc5ee072ba2c,no,97249bb2-147c-4cb1-8376-7b467ee09c15
963bb04d61ce4afdb60af4588a5fcdf5,yes,3f483aab-0375-4d1f-805d-dbbdbda60fc4
963bb04d61ce4afdb60af4588a5fcdf5,yes,22daa1d5-e76f-4f12-a531-100cd4d3ac12
963bb04d61ce4afdb60af4588a5fcdf5,yes,280a359b-b045-4906-84c2-baf9210445dd
963bb04d61ce4afdb60af4588a5fcdf5,yes,82cb7b4f-8ed6-4e1a-b3f0-6a739bd4cf19
963bb04d61ce4afdb60af4588a5fcdf5,no,686df734-f6bb-4c5a-a160-7b430c999bc1
963bb04d61ce4afdb60af4588a5fcdf5,yes,c641a8a8-9f88-46dd-94ad-a6a089b2160d
963bb04d61ce4afdb60af4588a5fcdf5,yes,e8708da3-af31-4db5-90f0-d1eaf1f6b038
963bb04d61ce4afdb60af4588a5fcdf5,no,c4677321-42a7-4d92-b7a8-50fefa8c9cfc
963bb04d61ce4afdb60af4588a5fcdf5,no,82fa9af8-d042-4145-839f-191ffb0a89f3
963bb04d61ce4afdb60af4588a5fcdf5,no,ea0966f6-fe2e-48d8-a016-43c992bdcfcd
963bb04d61ce4afdb60af4588a5fcdf5,no,ce3ae2e3-4741-4097-b877-769d64dadb5e
963bb04d61ce4afdb60af4588a5fcdf5,no,2ff04de5-0474-4567-8b03-4c85c9613090
963bb04d61ce4afdb60af4588a5fcdf5,no,8e926e3a-43ec-4dd2-b38d-b407d8bca668
963bb04d61ce4afdb60af4588a5fcdf5,no,4a2f7595-3b9b-4a53-9fad-25433c5bd5ff
963bb04d61ce4afdb60af4588a5fcdf5,yes,91ffa3d1-f29e-401e-a3de-0633339020ac
963bb04d61ce4afdb60af4588a5fcdf5,no,c0da24e8-db0c-4b82-a7ed-b44aa0be9155
963bb04d61ce4afdb60af4588a5fcdf5,yes,15f7f578-72c7-4f09-a373-c81c2ffdcd53
963bb04d61ce4afdb60af4588a5fcdf5,no,917b9064-587e-4e1f-bca0-c25a9a348ba3
963bb04d61ce4afdb60af4588a5fcdf5,no,aeff3de5-c21e-470c-8113-059192980d05
963bb04d61ce4afdb60af4588a5fcdf5,yes,78ec5166-37c5-4452-95a1-096640e621f7
963bb04d61ce4afdb60af4588a5fcdf5,yes,00eaac9e-f87e-4ab3-87fd-ad361ea81a6c
963bb04d61ce4afdb60af4588a5fcdf5,no,c2cc237b-6b14-47ff-895e-1a06615989fb
963bb04d61ce4afdb60af4588a5fcdf5,no,6dc3f343-e056-4203-9ac3-f19f101a9b97
963bb04d61ce4afdb60af4588a5fcdf5,yes,acfea892-4bca-4c46-819b-31ba59f0e0a6
963bb04d61ce4afdb60af4588a5fcdf5,no,46f03a0e-b790-4e1e-8638-da10413fb8e0
963bb04d61ce4afdb60af4588a5fcdf5,no,1bc347c3-3beb-430d-b1e3-344becc8503b
963bb04d61ce4afdb60af4588a5fcdf5,no,2cb591a2-5e56-4034-a6ef-cb84f5923689
963bb04d61ce4afdb60af4588a5fcdf5,yes,f15b89e2-1328-4509-b86a-d7b960f17f53
963bb04d61ce4afdb60af4588a5fcdf5,yes,028fe4c1-c116-4e1c-899c-e5b144cb025d
963bb04d61ce4afdb60af4588a5fcdf5,yes,25fff96c-a40d-4317-b85b-34eb4a19ac80
963bb04d61ce4afdb60af4588a5fcdf5,yes,00d52cb6-f0c5-4991-9575-fbf56cef5ff2
963bb04d61ce4afdb60af4588a5fcdf5,yes,9e44ea60-ead8-4edf-bd90-cc4a5e3eea42
963bb04d61ce4afdb60af4588a5fcdf5,yes,57cbe2e3-1824-4ff8-aef9-129e23d835b2
963bb04d61ce4afdb60af4588a5fcdf5,yes,96b9ac4c-6f04-4706-a3b8-3e55e339c78b
963bb04d61ce4afdb60af4588a5fcdf5,no,642ba094-8d07-41cd-81c0-79c0f978e099
963bb04d61ce4afdb60af4588a5fcdf5,yes,79501e41-5f46-4252-bead-94e0b9075226
963bb04d61ce4afdb60af4588a5fcdf5,yes,e551ffc4-15d2-498c-9ce8-9dc0eab8d7be
963bb04d61ce4afdb60af4588a5fcdf5,yes,b8457aa9-fed4-40ed-b8d5-8eb4dea34b8e
963bb04d61ce4afdb60af4588a5fcdf5,yes,41edc510-7d8f-4a96-a9f3-5898cf9f212f
963bb04d61ce4afdb60af4588a5fcdf5,yes,4b2374c8-b5e7-4284-abc2-19641419c8e2
963bb04d61ce4afdb60af4588a5fcdf5,yes,989ea76d-e318-4fd5-bd0d-05aa667a2e49
963bb04d61ce4afdb60af4588a5fcdf5,yes,28eb2318-60e5-4987-92e4-db27549ce894
963bb04d61ce4afdb60af4588a5fcdf5,yes,96882855-a223-4243-b715-81c3db573f96
963bb04d61ce4afdb60af4588a5fcdf5,no,98856dcb-d4eb-4d1b-834e-7e5a6abb475d
963bb04d61ce4afdb60af4588a5fcdf5,no,d7ce3d3c-5aaf-4d34-93a1-0d0790da007c
963bb04d61ce4afdb60af4588a5fcdf5,no,92f01331-19cb-408b-9e71-11175515933c
963bb04d61ce4afdb60af4588a5fcdf5,yes,007e503a-e77a-41ba-9ca1-c4073008f8c2
9c9d2604a7bf42baa476ea22a6c6ceaf,no,71593d7d-3629-4391-b664-c8ee9088c3c0
9c9d2604a7bf42baa476ea22a6c6ceaf,no,06f4f138-815c-4454-879d-030c77aab25a
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,5a12e6ea-7889-4238-9c69-719ff0f6074b
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,231c3002-6ad5-4403-9e9e-6ac2cd848da2
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,7e292f39-c728-4213-9a2e-0c5911b09006
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,cea2c1fc-c257-4b71-a8ea-eaf8a95086d5
9c9d2604a7bf42baa476ea22a6c6ceaf,no,9f51fc68-0a65-4887-955f-b352583732c0
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,8b67bba4-8c1f-402c-80c5-dcb24faa7d67
9c9d2604a7bf42baa476ea22a6c6ceaf,no,8ce8f25b-6ae7-4b0f-8cb8-02e6bca42927
9c9d2604a7bf42baa476ea22a6c6ceaf,no,963a5a75-97f5-4158-87ac-a9d628177839
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,2c361f81-7c3d-41aa-8a58-99fbb2f18ac4
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,94185a6b-dda0-4b9f-b8d7-c3466db21b9e
9c9d2604a7bf42baa476ea22a6c6ceaf,no,56ea7886-6186-4b91-9f4c-5ff11f28c5cd
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,cbfe5fa9-1612-48fb-965a-c2e3ef0073d1
9c9d2604a7bf42baa476ea22a6c6ceaf,no,1dc1298d-d67b-4165-8b39-5481df131405
9c9d2604a7bf42baa476ea22a6c6ceaf,no,339f1f58-e175-4785-aefb-c5586aa0cdf1
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,7a84509f-f264-4214-83f7-502b733d5288
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,974b91d5-e454-48b3-ba1a-c0e005001945
9c9d2604a7bf42baa476ea22a6c6ceaf,no,1f41d9e6-2a22-4fe9-9c55-86a7b07992ec
9c9d2604a7bf42baa476ea22a6c6ceaf,no,d916f5f7-b18f-434e-b23e-c35f388c9ab3
9c9d2604a7bf42baa476ea22a6c6ceaf,no,9e38b172-1b15-4cc2-a13a-e1943cc3781e
9c9d2604a7bf42baa476ea22a6c6ceaf,no,7d26fd44-210a-4855-b628-c264bdce3ac8
9c9d2604a7bf42baa476ea22a6c6ceaf,no,87bcd066-c7f9-4891-864d-e9e6090796e8
9c9d2604a7bf42baa476ea22a6c6ceaf,no,86686e8c-2113-4097-b70f-3852f205ffa3
9c9d2604a7bf42baa476ea22a6c6ceaf,no,ab749f77-3b1c-4f75-b148-df1ec36c3341
9c9d2604a7bf42baa476ea22a6c6ceaf,no,abca9b68-473e-4508-a21f-00c1e5ae5651
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,6596d852-2348-4710-a5a2-b40738dd30eb
9c9d2604a7bf42baa476ea22a6c6ceaf,no,3ed3acd8-7fc0-4258-8d44-10d7adb28478
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,afd4a8c7-7322-45d6-ae64-527f290bcf38
9c9d2604a7bf42baa476ea22a6c6ceaf,no,56ee4b46-aad4-4f9b-8bd9-7add0fa5eee0
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,7484bbe5-8bb3-40f5-9f96-ae37a5c11c08
9c9d2604a7bf42baa476ea22a6c6ceaf,no,01b6739b-025b-46a0-9189-c6ddb4f606de
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,f093d056-9630-49c9-8a0d-56ba4fcc8ba6
9c9d2604a7bf42baa476ea22a6c6ceaf,no,e2d3f670-ff55-4ab4-b004-abadf28a2958
9c9d2604a7bf42baa476ea22a6c6ceaf,no,2733f384-74f3-4e6e-8159-66deae2f7a4e
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,e68601aa-4795-460c-818d-bfe4683260d0
9c9d2604a7bf42baa476ea22a6c6ceaf,yes,cb1463b9-864f-436c-9431-6fe7978dd0a3
9c9d2604a7bf42baa476ea22a6c6ceaf,no,9ebadce2-21cc-40e2-abcd-70691a9a24c3
04ee991065ec4896b701801c71dbf813,no,0467d7b2-e4e4-42d8-bd35-0ec2788427dc
04ee991065ec4896b701801c71dbf813,yes,fe9895c0-3957-4b86-9236-5edb73057f76
04ee991065ec4896b701801c71dbf813,no,2b7bd4c8-680e-44c4-907c-50ffe6f11ffd
04ee991065ec4896b701801c71dbf813,yes,167cf684-8bf2-449c-b6bf-f06271734d76
04ee991065ec4896b701801c71dbf813,no,21796b85-1a7d-44c4-bbc4-767213f1ff04
04ee991065ec4896b701801c71dbf813,yes,f65e8aaa-259f-4773-9529-31a78273fd08
04ee991065ec4896b701801c71dbf813,no,02495417-55e7-4c9d-9c9c-49a9b5834c11
04ee991065ec4896b701801c71dbf813,no,03a330f6-7c06-4c68-b106-7e4c8a85f6f9
04ee991065ec4896b701801c71dbf813,yes,d4ecd2fa-05c3-43d6-891b-9bbc93a6e2b4
04ee991065ec4896b701801c71dbf813,no,d09fa4eb-45d3-4f47-8158-a580c84b08e1
04ee991065ec4896b701801c71dbf813,yes,9f59c5b1-4cf7-43e8-b148-76b4e9cf80f5
04ee991065ec4896b701801c71dbf813,yes,c42d0326-5729-447f-90de-30f8f0d1bfc4
04ee991065ec4896b701801c71dbf813,yes,36b7632d-18dd-47e9-a0fc-dd21aca7e93b
04ee991065ec4896b701801c71dbf813,yes,361351e0-91a6-4719-bf74-0e13c1ce5ba6
04ee991065ec4896b701801c71dbf813,no,a2716418-c363-4253-9463-e6d2a4299c4f
04ee991065ec4896b701801c71dbf813,yes,a3ab329f-5dfd-4051-8217-731789f44fc3
04ee991065ec4896b701801c71dbf813,no,ca0e0d6c-4107-4ba3-96c8-49105c5c0613
04ee991065ec4896b701801c71dbf813,yes,908e02f2-360f-4b7a-97aa-6bd362ced0fe
04ee991065ec4896b701801c71dbf813,yes,c902fe9e-794e-4f59-a0bf-2e9fc912622c
04ee991065ec4896b701801c71dbf813,yes,267cd2b9-1e19-4985-9c5f-4c98e211a15d
04ee991065ec4896b701801c71dbf813,yes,b0350937-bc23-4202-891c-122ec60e47dc
04ee991065ec4896b701801c71dbf813,no,d8172e69-9ca8-4e08-860b-fc7097804bc5
04ee991065ec4896b701801c71dbf813,no,25ccb850-490e-4556-b136-944d10732209
04ee991065ec4896b701801c71dbf813,no,e75daa96-162f-4802-b560-dfc6385e188d
04ee991065ec4896b701801c71dbf813,yes,d72c848f-4f4e-4339-8da3-bdaa68b79c69
04ee991065ec4896b701801c71dbf813,yes,c09e9cc0-154a-481a-8c7d-4675fc95a3d3
04ee991065ec4896b701801c71dbf813,no,57e9c858-0eb6-49cf-be1f-ce1c510d0d82
04ee991065ec4896b701801c71dbf813,yes,33df0b98-bf6c-4666-985d-55ce62f1c510
04ee991065ec4896b701801c71dbf813,yes,a9232a47-a574-41e7-84d9-b9d75f548140
04ee991065ec4896b701801c71dbf813,yes,9c583df8-a97f-4469-b4e8-97a8e7ea669c
04ee991065ec4896b701801c71dbf813,yes,34f10405-90aa-4e1b-a0f6-dcbcb0d036f8
04ee991065ec4896b701801c71dbf813,no,9276f2ac-e436-483b-a4a7-20e984b83ce1
04ee991065ec4896b701801c71dbf813,no,2cdf77e4-8683-4abe-93f1-9a15859cbb00
04ee991065ec4896b701801c71dbf813,yes,4a9cb25f-5141-46b5-8b30-4fd522cf5214
04ee991065ec4896b701801c71dbf813,yes,99fce759-44e2-46b2-9d8a-405829321b1e
04ee991065ec4896b701801c71dbf813,yes,3ab59391-d765-48cd-a056-5ca49d729a3f
b210ddfd9e9f4f8681ada8e996c06547,yes,34f24f14-b385-4bc6-ba47-ab1b1de59484
b210ddfd9e9f4f8681ada8e996c06547,no,9bbe1ec9-f7d2-48a1-8c86-646e0fff4c8d
b210ddfd9e9f4f8681ada8e996c06547,no,04062cff-09f7-4fe3-a539-1731335f5d57
b210ddfd9e9f4f8681ada8e996c06547,yes,79d93bdc-2aff-440c-a488-50c2dbcf0763
b210ddfd9e9f4f8681ada8e996c06547,no,91e23562-caec-402e-a76f-9d3da791a543
b210ddfd9e9f4f8681ada8e996c06547,no,e62fcbe3-8e10-4767-94b8-7e71b12e0ac3
b210ddfd9e9f4f8681ada8e996c06547,no,b23d2daf-a4dd-45e5-9d9a-e5d0e408df69
b210ddfd9e9f4f8681ada8e996c06547,no,331977d8-4f09-4721-9a09-8bd876f63d06
b210ddfd9e9f4f8681ada8e996c06547,yes,58eb3357-5c35-4d97-8481-0ea167c5eda7
b210ddfd9e9f4f8681ada8e996c06547,yes,3c817ce2-cf42-4004-a30b-b2f009f46edd
b210ddfd9e9f4f8681ada8e996c06547,no,bf607d81-d834-48aa-9b3a-5d70998a2d86
b210ddfd9e9f4f8681ada8e996c06547,yes,64d7dcf4-4d46-4671-80e4-6d2eb5dd0d3b
b210ddfd9e9f4f8681ada8e996c06547,no,262d6019-7efe-4b94-a5b9-5d8b1bcd4eee
b210ddfd9e9f4f8681ada8e996c06547,yes,de112532-ce98-44d4-9aa7-fabdbe1f36d9
b210ddfd9e9f4f8681ada8e996c06547,yes,4346ae17-b52b-45ab-8c4d-2163b6a712c0
1edc6e6d36244a61b97be5713125c9c4,yes,3113de56-4ffb-45ba-913f-a74643fe1972
1edc6e6d36244a61b97be5713125c9c4,no,9e7c62a8-be67-4802-aef7-81b18112fd26
1edc6e6d36244a61b97be5713125c9c4,no,68687d23-6b2c-4fc5-9c54-0a42cf4eaac7
1edc6e6d36244a61b97be5713125c9c4,yes,25b537bd-2424-4418-9d44-894fda2ce4f8
1edc6e6d36244a61b97be5713125c9c4,yes,255076d8-9c9a-44de-ae0c-0f494894cc77
1edc6e6d36244a61b97be5713125c9c4,yes,77f7107d-a70d-4c7c-a55d-d1b2853f7f6f
1edc6e6d36244a61b97be5713125c9c4,yes,7053bb85-d77f-4cfb-ad09-6d68c53ef9e6
1edc6e6d36244a61b97be5713125c9c4,yes,b4b24ad9-8e39-4b6b-b3a7-a69bdd1a979d
1edc6e6d36244a61b97be5713125c9c4,no,cdba9643-139f-4357-be68-dfc38b4d9f00
1edc6e6d36244a61b97be5713125c9c4,no,11b6a9c0-a727-4ae5-81f1-2a15d113efb6
1edc6e6d36244a61b97be5713125c9c4,no,2d13408f-3338-4813-b771-a7f731733f16
1edc6e6d36244a61b97be5713125c9c4,yes,c648f19c-1914-4c12-9fcf-efa24911658c
1edc6e6d36244a61b97be5713125c9c4,no,ee2a97ac-2606-4208-8adb-43f780a5aa7c
